Material_ID,RFQ_ID,Part_Number,Quantity_Required,Material_Description,Notes,Position
10847,4054,,1,"CAJA PLEXO LEGRAND 92112, LEGRAND 92112",Not Available,9
11042,4099,,1,DESODOR. AMBIENTAL SPRAY,Not Available,9
10538,3972,,1,BOLSA BASURA 50 X 70,Not Available,9
10603,3981,,1,GENIUS MOUSE DX-120 COLOR NEGRO USB G5,Not Available,9
11131,4137,,1,"LLAVE STILLSON 10""",Not Available,9
11176,4145,,1,CURVA BB 75 X 1/4,Not Available,9
11117,4136,,1,Juego de llaves hexagonales tipo allen largas con bola PULGADAS - 13 unidades BE-9785,Not Available,9
11158,4141,,1,"OBTURADOR 1/2 X 3/4""",Not Available,9
11293,4188,,1,BRIDA UNIVERSAL 75 mm,Not Available,9
11561,4236,,1,BOLSA DE BASURA 150x120x55,Not Available,9
11592,4245,,1,RODILLO ESPONJA 9 CM,Not Available,9
11683,4295,,1,GASAS 10X10,Not Available,9
11660,4281,,1,(FV) CAFE INSTANTANEO TRADICION 400 GR.,Not Available,9
11802,4321,,1,Juego de llaves hexagonales tipo allen largas con bola métricas - 9 PCS BE-9770 BAHCO,Not Available,9
729,282,11223658,1,"Application specific circuit assemblies   (TERMINAL BLOCK,2 WAY,24A,800V,4MM2,DIN R)","2002-1201
Technical Specification -Special features Clamp connection Block mounting data DIN rail Conductor data 4mm2 Voltage rating 800V Current rating 24A Block type 2 way Short Name Terminal block Terminal Block
",10
51,31,Not Available,1,"GASKET,PINION,FLSMIDTH XL17200281003","PRESSURISER,KOMATSU R110206F2
PANEL,DIVERTER CTRL,P&H 79E5578F1
MODULE,P&H R54799D18
STARTER,REVERSING,KOMATSU R47370D8
BATTERY,UNIT,P&H R54872D70
BOLT,U,KOMATSU 20Q3D35
NUT,KOMATSU TG3941
CABINET,P&H R42936F2
CABINET,P&H R42936F2
BOLT,HEX,METSAUST 00615142675
GASKET,PINION,FLSMIDTH XL17200281003
SPIDER ASSY,METSAUST 17502074501
KEY,BUSH,METSAUST 12100
BOLT,METSMINE 00920101072
GASKET,BOLIDEN 59354636000
STUD,METSMINE 59454637000",10
4585,1695,S00007000,1,"Safety switches   (INTERR,CIRCUITOS:MASTERPACT 690V 3P 2500)","
INTERRUPTOR DE CIRCUITOS TIPO:MASTERPACT TENSIÓN:690V POLO:3 CORRIENTE:2500A CONEXIÓN:CLAVIJA VERTICAL CAPACIDAD DEL INTERRUPTOR:65KA APLICACIÓN:PROTEC CONTRA SOBRECARGAS Y CO ATTRIBUTE:INCLUYE UNIDAD DE CONTROL MICROLOGIC 5.0E, MOTOREDUCTOR MCH PARA REARME ELÉCTRICO,2 BLOQUES DE 4 CONTACTOS SUPLEMENTARIOS FABRICANTE:SCHNEIDER MODELO:MASTERPACT NW FABRICANTE:SCHNEIDER PARTE:NW25H1
",10
9336,3508,000000000000719831,1,"Level sensors or transmitters   (TRANSMSR,D/NIV LÍQD:0-250""WC,4-20MA,10,5)","
TRANSMISOR,DEL NIVEL DE LÍQUIDO: TIPO: ***** RANGO: 0-250"" WC SALIDAS: 4-20MA POTENCIA DE SUMINISTRO: 10,5-55VCC TAMAÑO/CONEXIÓN: ***** MATERIAL: ***** FABRICANTE (MANUFACTURER): ROSEMOUNT:3051L ROSEMOUNT:3051L2AA0FP31AAS1E5M5
",10
768,301,,1,INTERRUPTOR AUTOMATICO 1*16A C 10KA,Not Available,10
929,358,,1,SOLDADURA 7018 3/32'' INDURA 1KG,Not Available,10
912,353,,1,RODILLO CHIPORRO 12 CMS,Not Available,10
336,151,,1,TE LIPTON,Not Available,10
416,171,,1,LENTE SEG.OSCURO UVEX S3201X,Not Available,10
3688,1366,,1,Variador MITSUBISHI FR-D720S-014SC-EC,Not Available,10
2000,778,,1,ESCOBILLA DE ACERO M/PLAST.CER-54,Not Available,10
2015,782,,1,BUZO DE PAPEL T/XXL - STEELPRO 7730B,Not Available,10
1828,739,,1,"JUEGO LLAVE ALLEN EN MM, LARGAS",Not Available,10
1853,745,,1,PORTA CANDADO LIOI,Not Available,10
1886,750,,1,BOQUILLA CORTE 6290- 4NX,Not Available,10
2315,860,,1,Angulo 40x4 mm inoxidable,Not Available,10
1697,678,,1,Cuchillo de mesa,Not Available,10
1610,664,,1,Conduit flexible Corrugado 13mm,Not Available,10
1738,688,,1,MOTOSIERRA PODADORA ELECTRICA 4 PULGADAS + 2 BATERIAS,Not Available,10
1713,681,,1,PIOLA DIRECCION 36 PIES YAMAHA,Not Available,10
1313,525,,1,"DISCO DE CORTE METAL 7""",Not Available,10
1433,561,,1,SILICONA PARA AUTOS AEROSOL,Not Available,10
1399,554,,1,ABRELATAS,Not Available,10
3078,1172,,1,JABON LIQUIDO PARA MANOS BIDON 5 LT.,Not Available,10
2979,1127,,1,BOLSA BASURA COLOR AZUL 100 X 120,Not Available,10
2842,1059,,1,CAJA ESTANCA CA CUADRADA 100X100X55MM IP65,Not Available,10
2852,1060,,1,PINTURA SPRAY AEROSOL ACERO GALVANIZADO EN FRIO 475 ML,Not Available,10
3296,1220,,1,"Empaquetadura 02"" CL150 Esp 1/16"" 3000",Not Available,10
2912,1104,,1,COLADOR PLASTICO T/GRANDE,Not Available,10
2626,991,,1,Agua Peptonada 90 ml,Not Available,10
4337,1605,,1,Puntero láser 5 mw 1000 metros 532 Nm color verde,Not Available,10
4473,1642,,1,BALON DE FUTBOLL TRAING,Not Available,10
4416,1638,,1,LLAVERO HAND PLÁSTICO CON PLACA SURTIDOS 100 UNIDADES,Not Available,10
4279,1592,,1,UNION AMERI.1'' AC.INOX.CL3000 HI DANUS,Not Available,10
4720,1726,,1,VASELINA 500GRM,Not Available,10
4551,1685,,1,CANERIA GALV. 1/2''X6M AC.CARB.A53 SCH40,Not Available,10
5482,2013,,1,BROCA COPA 3/4 ACERO,Not Available,10
5472,2012,,1,PRENSA ESTOPA LEGRAND REF.98012 PG-11 P,Not Available,10
5458,2010,,1,REDUC.CONCENT.VITAULIC RANURA.6'' A 3'',Not Available,10
5099,1855,,1,"TUERCA HEXAG. 1/2"" 13 H. G 5""",Not Available,10
5329,1947,,1,MAZO DE GOMA 16OZ,Not Available,10
5241,1908,,1,TORNILLO C/AUTOPERF P/BROCA ZN 8 X 1.1/4,Not Available,10
6543,2518,,1,ALICATE UNIVERSAL,Not Available,10
6479,2507,,1,SILICONA GRIS,Not Available,10
6060,2292,,1,RODILLERAS ACOLCHADAS,Not Available,10
5702,2139,,1,LIMPIA CONTACTO,Not Available,10
7625,2846,,1,"PUNTA DE HILO 1/2"" INOX. NPT",Not Available,10
7391,2770,,1,LLAVE PUNTA CORONA 17 MM,Not Available,10
6886,2618,,1,VASO TERMICO PARA CAFE 250ML,Not Available,10
6796,2592,,1,TX PDU 12 ENCHUFES 10A HORIZ/VERT INTERRUPTOR X 3MT,Not Available,10
7025,2658,,1,CARPETAS PLASTIFICADAS CON ACOCLIP,Not Available,10
7130,2685,,1,PALA DE BASURA CON MANGO,Not Available,10
7723,2886,,1,DESODORANTE AMBIENTAL,Not Available,10
8511,3253,,1,cabo de fondeo,Not Available,10
8862,3376,,1,"Cordon 3 x 1,5 mm",Not Available,10
8752,3340,,1,GUANTE SUPER FLEX,Not Available,10
8735,3339,,1,SERVILLETAS,Not Available,10
8804,3353,,1,CINTA TEFLON 3/4',Not Available,10
8794,3352,,1,EQ. FLUOR LED 20W (2X18W) COD PRE416RB,Not Available,10
8960,3399,,1,flange volante,Not Available,10
8995,3406,,1,LLAVE PUNTA Y CORONA 10MM,Not Available,10
8918,3393,,1,MICA MASCARA SOLDAR FOTOSENSIBLE,Not Available,10
9132,3449,,1,"LLAVE LAVAPLATOS 8 PULL, MARCA STRETTO",Not Available,10
9097,3431,,1,BANDEJA PORTA CONDUCTORA TIPO REJILLA 150 ANCHO*100 ALTO,Not Available,10
9171,3457,,1,Bins muestreo 800 litros modelo agrícola,Not Available,10
9049,3420,,1,ZAPATO SEGURIDAD CAÑA ALTA N 40,Not Available,10
9231,3469,,1,V-RING V-65 VITON BBA.4X4X12,Not Available,10
9353,3515,,1,"DADO IMPACTO 1"" X 65MM",Not Available,10
9400,3532,,1,CAVE II PLUG 20 KG,Not Available,10
9502,3569,,1,VIGA HN 20 39.9 X 6 MTS,Not Available,10
10360,3892,,1,FILTRO ACEITE PSL 134,Not Available,10
9614,3609,,1,TARJETA BLOQUEO 2 SET,Not Available,10
10412,3923,,1,LENTES ARTIC ELITE CLAROS,Not Available,10
10906,4067,,1,"Empaquetadura 16"" CL300 Esp 1/16"" 3000",Not Available,10
10848,4054,,1,"PLACAS ALUMINIO 3 PUESTOS BITICINO 503/3, BITICINO 503/3",Not Available,10
10733,4009,,1,TRAJE DE AGUA NARANJA TALLA XL,Not Available,10
10692,3997,,1,GRILLETE TIPO LIRA 2”,Not Available,10
11132,4137,,1,"ESMERIL ANGULAR 4.1/2""",Not Available,10
11118,4136,,1,Juego de llaves hexagonales tipo allen largas con bola métricas - 9 PCS BE-9770 BAHCO,Not Available,10
11294,4188,,1,CABEZAL FFDO P/GRIFO BRIDA 100 MM. ESVAL-ESVAL,Not Available,10
11593,4245,,1,RODILLO CHIPORRO 12CM,Not Available,10
11684,4295,,1,APOSITOS 7.5X7.5,Not Available,10
11708,4298,,1,Papel higiénico jumbo,Not Available,10
11816,4325,,1,UNION UNIVERSAL DN 75 1202 (84/106),Not Available,10
52,31,17502074501,1,"SPIDER ASSY,METSAUST 17502074501","PRESSURISER,KOMATSU R110206F2
PANEL,DIVERTER CTRL,P&H 79E5578F1
MODULE,P&H R54799D18
STARTER,REVERSING,KOMATSU R47370D8
BATTERY,UNIT,P&H R54872D70
BOLT,U,KOMATSU 20Q3D35
NUT,KOMATSU TG3941
CABINET,P&H R42936F2
CABINET,P&H R42936F2
BOLT,HEX,METSAUST 00615142675
GASKET,PINION,FLSMIDTH XL17200281003
SPIDER ASSY,METSAUST 17502074501
KEY,BUSH,METSAUST 12100
BOLT,METSMINE 00920101072
GASKET,BOLIDEN 59354636000
STUD,METSMINE 59454637000",11
795,309,,1,"CAÑERIA MANNESMANN S/C 2"" SCH 40",Not Available,11
829,317,,1,"ESCALERA PRODALUM TIJERA ALUMINIO MOD. 205 1,52 MT",Not Available,11
769,301,,1,INTERRUPTOR AUTOMATICO 1*10A C 10KA,Not Available,11
980,385,,1,PAÑO WYPALL X70 BLANCO,Not Available,11
913,353,,1,MASCARILLA FULL FACE,Not Available,11
295,136,,1,COND.ELECTROLITICO 1000UF 35V D:10MM L:20MM,Not Available,11
205,117,,1,PLUMON PERMANENTE NEGRO,Not Available,11
273,133,,1,PINTURA ANTICORROSIVO NEGRO 1 GL,Not Available,11
337,151,,1,TRAPERO DOBLE CON OJAL,Not Available,11
417,171,,1,LENTE SEG.CLARO UVEX S3200X,Not Available,11
396,165,,1,PRENSA ESTOPA BBA GRISWOLD 811 (NP 184),Not Available,11
506,185,,1,LAVALOZAS,Not Available,11
3640,1359,,1,Tubo rigido libre de halogenos 32mm,Not Available,11
3702,1367,,1,ALICATE PINZA,Not Available,11
2075,793,,1,CENTRADOR CONICO 1 x 300MM,Not Available,11
1829,739,,1,"CAJA HERRAMIENTA 16"", BUENAS CALIDAD, IDEAL CON BISABRAS METALICAS",Not Available,11
1854,745,,1,LLAVE AJUSTABLE 12`,Not Available,11
2334,862,,1,Conector recto p/tubería metálica flexible 25mm,Not Available,11
2316,860,,1,Curva 90 EMT 19mm,Not Available,11
1643,673,,1,CINTA EMBALAJE TRANSPARENTE,Not Available,11
1739,688,,1,ADHESIVO DE MONTAJE MULTIUSO 300 ML,Not Available,11
1661,674,,1,REPUESTO DESODORANTE AMBIENTAL 270CC GLADE,Not Available,11
1463,564,,1,Pintura Spray verde,Not Available,11
3079,1172,,1,TE CEYLAN ROYAL CAJA 100 UN.,Not Available,11
3194,1207,,1,"BROCHA PLANA 2""",Not Available,11
3104,1177,,1,Detector Monogas Altair Estándar Ácido Sulfhídrico (H2S),Not Available,11
2781,1050,,1,TRAPERO HUMEDO DESINFECTANTE DESECHABLE,Not Available,11
2853,1060,,1,RIEL UNISTRUT 42x42 MM AC GALV EN CALIENTE,Not Available,11
3392,1249,,1,protector auditivo cintillo,Not Available,11
3297,1220,,1,"Empaquetadura 06"" CL150 Esp 1/16"" 3000",Not Available,11
4338,1605,,1,Puntero láser 5 mw 1000 metros 532 Nm color rojo,Not Available,11
4474,1642,,1,BALON DE GIMNASIA RITMICA,Not Available,11
4721,1726,,1,"ESCALERA DE TIJERAS ALUMINIO, 1.5MTR",Not Available,11
5127,1862,,1,LUBRICANTE SPRAY 310 GR,Not Available,11
5330,1947,,1,JUEGO LLAVES ESTRELLAS 9 PIEZAS,Not Available,11
6544,2518,,1,ALICATE PRENSA FERRULE 6 A 16 MM,Not Available,11
6112,2298,,1,KIT FERULAS ESPECIALES,Not Available,11
7626,2846,,1,HILO ESPARRAGO INOX 304 5/8,Not Available,11
7515,2784,,1,Enchufe doble Embutido 16A Matix Grafito - Bticino,Not Available,11
7392,2770,,1,CARGADOR DE PILA,Not Available,11
7527,2785,,1,Rollo toalla de papel jumbo,Not Available,11
7359,2764,,1,"BUSHING 1 1/4 X 1/2""",Not Available,11
6715,2570,,1,"TIJERAS METAL 8,5""",Not Available,11
6797,2592,,1,"BANDEJA RACK 19"" FRONTAL 2U 35CM",Not Available,11
7026,2658,,1,TINTA P/TIMBRE GOMA NEGRO,Not Available,11
7868,2939,,1,LAPIZ PASTA AZUL,Not Available,11
7836,2932,,1,"BROCHA PLANA 1""",Not Available,11
8191,3105,,1,TENSOR PARA CADENA 259/80/22.5,Not Available,11
8210,3107,,1,PINTURA SPRAY AEROSOL ACERO GALVANIZADO EN FRIO 475 ML,Not Available,11
8611,3290,,1,PORTA LAPIZ,Not Available,11
9133,3449,,1,LLAVE MONOMANDO LAVATORIO AC.INOX. TAUMM,Not Available,11
9172,3457,,1,Jarro vidrio 1 litro graduado,Not Available,11
9455,3554,,1,BATERÍA 20V TALADRO DCB200-B3 DEWALT,Not Available,11
10313,3876,,1,CORREA DENTADA DOBLE CARA,Not Available,11
10361,3892,,1,FILTRO ACEITE PSL 962,Not Available,11
10215,3855,,1,VDF 220/380 VAC 1 HP 0.75 KW 4A,Not Available,11
10283,3870,,1,JOYSTICK 4 DIRECCIONES PRE-FEEDER MARTIN,Not Available,11
10907,4067,,1,"Empaquetadura 02"" CL150 Esp 1/16"" 3000",Not Available,11
10985,4089,,1,PORTA PLANO PVC PARA GABINETE PP100,Not Available,11
10849,4054,,1,"CABEZAL PULSADOR ROJO 22 MM, REF.ZB4BA432",Not Available,11
10734,4009,,1,PROTECTOR AUDITIVO PARA CASCO,Not Available,11
10749,4013,,1,ALAMBRE NEGRO # 18,Not Available,11
10640,3993,,1,MARCA METAL BLANCO,Not Available,11
11133,4137,,1,LLAVE PUNTA CORONA 32 mm,Not Available,11
11119,4136,,1,Juego de destornilladores aislados VDE ERGO con mango de tres componentes - siete unidades BE-9888S,Not Available,11
11295,4188,,1,BRIDA ACERO PN10 150 MM,Not Available,11
11327,4190,,1,EMPAQUETADURA BB 100mm,Not Available,11
11429,4214,,1,NIPLE BRONCE P/MEDIDOR 19 MM.,Not Available,11
11452,4220,,1,FILTRO SEPARAD RAMA GEN CAT P30,Not Available,11
11773,4314,,1,10 unid. Perfil cuadrado 50x50x5mmx6000,Not Available,11
53,31,12100,1,"KEY,BUSH,METSAUST 12100","PRESSURISER,KOMATSU R110206F2
PANEL,DIVERTER CTRL,P&H 79E5578F1
MODULE,P&H R54799D18
STARTER,REVERSING,KOMATSU R47370D8
BATTERY,UNIT,P&H R54872D70
BOLT,U,KOMATSU 20Q3D35
NUT,KOMATSU TG3941
CABINET,P&H R42936F2
CABINET,P&H R42936F2
BOLT,HEX,METSAUST 00615142675
GASKET,PINION,FLSMIDTH XL17200281003
SPIDER ASSY,METSAUST 17502074501
KEY,BUSH,METSAUST 12100
BOLT,METSMINE 00920101072
GASKET,BOLIDEN 59354636000
STUD,METSMINE 59454637000",12
796,309,,1,TUBO POLIURETANO 10MM R/NEUMAT.BLANCO,Not Available,12
995,386,,1,PAPEL HIGIENICO JUMBO 6X500MTS,Not Available,12
981,385,,1,PAÑO WYPALL X80 AZUL,Not Available,12
931,358,,1,SOLDADURA 6010 1/8'' INDURA 1KG,Not Available,12
206,117,,1,LAMINAS PARA TERMOLAMINAR TAMAÑO CARTA,Not Available,12
194,116,,1,ENDULZANTE,Not Available,12
669,240,,1,Balones de fútbol Molthen o Mitre N°5,Not Available,12
3641,1359,,1,Curva para tubo libre de halogeno 25mm,Not Available,12
3690,1366,,1,Mitsubishi fr-d720s-042-na,Not Available,12
3703,1367,,1,JUEGO BROCAS CEMENTO 6-13 MM,Not Available,12
2076,793,,1,JUEGO DADOS POLIGONAL [] 1/2 10 A 32 MM,Not Available,12
1830,739,,1,"CAIMAN 10""",Not Available,12
1872,747,,1,AMPOLLETA LED E27 ALUMBRADO EMERGENCIA,Not Available,12
2317,860,,1,Tubo EMT 19mm,Not Available,12
1679,675,,1,"CONECTOR RECTO 2.1/2""",Not Available,12
1435,561,,1,PINTURA LATEX EXTRACUBRIENTE BLANCA SIPA,Not Available,12
1401,554,,1,BASURERO AMARILLO C/TAPA Y PEDAL 50 L,Not Available,12
3195,1207,,1,SIKA FLEX SELLANTE COLOR BLANCO,Not Available,12
2815,1054,,1,gorro legionario,Not Available,12
2782,1050,,1,ENDULZANTE STEVIA LIQUIDO GRANDE,Not Available,12
3219,1209,,1,HUINCHA AISLADORA PVC 3M MOD.1500 20M,Not Available,12
3298,1220,,1,"Empaquetadura 03"" CL150 Esp 1/16"" 3000",Not Available,12
3419,1260,,1,ELEM FILT AIRE 60318005 SCHULZ,Not Available,12
2914,1104,,1,COLCHON 90X190 CM,Not Available,12
4339,1605,,1,Puntero láser 5 mw 1000 metros 532 Nm color azul ,Not Available,12
4281,1592,,1,"FILTRO TIPO Y,AC.INOX 1"", NPT,HI,FYSS-16",Not Available,12
4782,1751,,1,DISCO CORTE INOX 4.5'',Not Available,12
4698,1722,,1,Juego de brocas HSS-E de cobalto para metal (25 piezas),Not Available,12
4655,1721,,1,Alicate corte frontal de 6”,Not Available,12
5128,1862,,1,SELLANTE/ADHESIVO SIKAFLEX 221 GRIS,Not Available,12
5147,1864,,1,LIMPIA CONTACTO,Not Available,12
5331,1947,,1,"Llave punta corona 5/8""",Not Available,12
6649,2539,,1,"PRENSA CROSBY P/CABLE 5/8""",Not Available,12
5704,2139,,1,LUBRICANTE WD-40,Not Available,12
5599,2087,,1,PROTECTOR AUDITIVO DESECHABLE,Not Available,12
6888,2618,,1,VASO CONO DE PAPEL 100-150CC,Not Available,12
6860,2617,,1,TRAJE DE AGUA XXL,Not Available,12
6716,2570,,1,(FV) GOLILLA PLANA ZINC M6,Not Available,12
6798,2592,,1,"TX GABINETE MURAL ARMABLE, 12Ux600",Not Available,12
8864,3376,,1,Caja Hidrobox 1 Puesto,Not Available,12
8920,3393,,1,ANTICORROSIVO WD40,Not Available,12
9134,3449,,1,CINTA ANTIDESLIZANTE AMAR/NEGRO 5CMX15MT,Not Available,12
9173,3457,,1,Bins muestreo 300 lt. blanco,Not Available,12
9402,3532,,1,"CLAVO 4""",Not Available,12
9456,3554,,1,"ESCALERA ARTICULADA 3,5M ALUMINIO",Not Available,12
10174,3838,,1,"BROCHA PLANA 1""",Not Available,12
10362,3892,,1,FILTRO COMBUSTIBLE PSC 744,Not Available,12
10216,3855,,1,PROTECCION TRANS BOTONERA NP510310,Not Available,12
9616,3609,,1,"CONECTOR RECTO P/CONDUIT FLEXIBLE 3""",Not Available,12
10908,4067,,1,"Empaquetadura 06"" CL150 Esp 1/16"" 3000",Not Available,12
10986,4089,,1,"BROCHA 2""",Not Available,12
10735,4009,,1,TRAJE DESECHABLE (TYVEKS),Not Available,12
10750,4013,,1,ASFALTO CORTADO MC-30,Not Available,12
10641,3993,,1,LAPIZ PASTA AZUL PTA. GRUESA,Not Available,12
11134,4137,,1,ALICATE PRESION (CAIMAN),Not Available,12
11120,4136,,1,JUEGO BOTADORES 6 PIEZA BAHCO (3734S/6),Not Available,12
11564,4236,,1,Trapero de Algodón,Not Available,12
11595,4245,,1,Rodillo Chiporro18 Cm,Not Available,12
11698,4297,,1,CORCHETERA,Not Available,12
11710,4298,,1,plumon permanente,Not Available,12
11818,4325,,1,UNION GARRA GARRA HD P/HDPE 315 MM PN10,Not Available,12
831,317,,1,TORNILLO MECANICO TRUPER TA-5,Not Available,13
996,386,,1,PAÑO WYPALL X80 VERDE,Not Available,13
982,385,,1,ESCOBILLON MUNICIPAL VIRUTEX C/ MANGO,Not Available,13
2077,793,,1,LLAVE STILLSON 36,Not Available,13
1831,739,,1,MARTILLO ERGO BAHCO,Not Available,13
2783,1050,,1,PAÐOS PISO AMARILLO,Not Available,13
2755,1041,,1,JUEGO LLAVES PUNTA CORONA PULGADAS - 24PCS,Not Available,13
3220,1209,,1,ENCHUFE INDUSTRIAL HEMBRA VOLANTE 10/16 A 2P+T IP67,Not Available,13
3420,1260,,1,TELECOMANDO TELECRANE F21-E1,Not Available,13
2915,1104,,1,JARRO PLASTICO GRAD. 2 LT,Not Available,13
2596,986,,1,BOTA VFLEX 66 T-42,Not Available,13
4340,1605,,1,Dinamómetro 5 Kg. 50 N,Not Available,13
6569,2519,,1,OLLA 15 LTS CON TAPA,Not Available,13
6516,2513,,1,CAJA ESTANCA 100X100X55,Not Available,13
7394,2770,,1,MARCO SIERRA 12',Not Available,13
8158,3095,,1,TINTA EPSON T 504120 NEGRO,Not Available,13
8755,3340,,1,"PERMACELL 2""",Not Available,13
9199,3458,,1,Bandera Chilena 1.50 mts x 1.0 Mts,Not Available,13
9052,3420,,1,PLANTILLA ANTIDESLIZANTE PARA HIELO,Not Available,13
9271,3484,,1,CHALECO GEO POPLIN NARANJA C/REFLECTANTE T-M,Not Available,13
9371,3518,,1,ESCOBILLON PLASTICO DONA CLORINDA,Not Available,13
10315,3876,,1,CORREA DENTADA DOBLE,Not Available,13
10217,3855,,1,ENCHUFE M VOL 3P+T 16A 380 a 415 V IP67,Not Available,13
10285,3870,,1,CONTACTOR LC1F150 PICADORA,Not Available,13
9617,3609,,1,"CONDUIT FLEX.LIQ.TIGHT HEAVY 1.1/2""(MIN)",Not Available,13
10642,3993,,1,CARPETA TRANSPARENTE,Not Available,13
11135,4137,,1,DESTORNILLADOR CRUZ,Not Available,13
11180,4145,,1,CODO HDPE E/F 75 X 90?,Not Available,13
11121,4136,,1,JUEGO DE 9 LLAVES UNIVERSALES MK9 BAHCO,Not Available,13
11358,4197,,1,SELLANTE/ADHESIVO SIKAFLEX 221 GRIS,Not Available,13
11431,4214,,1,UNION PATENTE BRONCE SO SO 19 MM,Not Available,13
55,31,59354636000,1,"GASKET,BOLIDEN 59354636000","PRESSURISER,KOMATSU R110206F2
PANEL,DIVERTER CTRL,P&H 79E5578F1
MODULE,P&H R54799D18
STARTER,REVERSING,KOMATSU R47370D8
BATTERY,UNIT,P&H R54872D70
BOLT,U,KOMATSU 20Q3D35
NUT,KOMATSU TG3941
CABINET,P&H R42936F2
CABINET,P&H R42936F2
BOLT,HEX,METSAUST 00615142675
GASKET,PINION,FLSMIDTH XL17200281003
SPIDER ASSY,METSAUST 17502074501
KEY,BUSH,METSAUST 12100
BOLT,METSMINE 00920101072
GASKET,BOLIDEN 59354636000
STUD,METSMINE 59454637000",14
832,317,,1,3M CINTA ALUMINIO 3311 48MMX 45 MTS,Not Available,14
997,386,,1,CUBRE CALZADO,Not Available,14
509,185,,1,CAJA PLUMAVIT 30 LTS,Not Available,14
3705,1367,,1,ALICATE UNIVERSAL 7,Not Available,14
2078,793,,1,LAPIZ MARCA METAL BLANCO,Not Available,14
1832,739,,1,"LLAVE AJUSTABLE 12""",Not Available,14
1206,495,,1,TABLILLA DE APUNTES,Not Available,14
1742,688,,1,ADHESIVO DE CONTACTO AGOREX 1GL,Not Available,14
1664,674,,1,DESODORANTE AMBIENTAL GATILLO,Not Available,14
1437,561,,1,FLEXIBLE DE AGUA HI ½ HE M10,Not Available,14
3004,1133,,1,DESODORANTE URINARIO CON GANCHO,Not Available,14
2784,1050,,1,PAPEL HIGIENICO JUMBO 4 ROLLOS X CAJA,Not Available,14
3336,1231,,1,Huincha aisladora Goma 3M,Not Available,14
3421,1260,,1,PANTALON CUERO SOLDADOR ATOX TALLA XL,Not Available,14
2597,986,,1,BOTA VFLEX 66 T-41,Not Available,14
4341,1605,,1,Dinamómetro 500 grs. 5 N,Not Available,14
4657,1721,,1,Alicate pico de loro 8”,Not Available,14
5333,1947,,1,Juego llaves Allen milimétrico largo de 13 piezas ,Not Available,14
6547,2518,,1,CARGADOR BATERIA 12V 60 AMP,Not Available,14
6570,2519,,1,OLLA 5 LTS,Not Available,14
5706,2139,,1,CINTA FIBRA VIDRIO 1/2',Not Available,14
7395,2770,,1,CARGADOR DE BATERIAS 12V 60AMP,Not Available,14
7463,2783,,1,Filamento 3D,Not Available,14
6890,2618,,1,PIZARRA ACRILICA,Not Available,14
8999,3406,,1,TUERCA BRONCE M-6,Not Available,14
9175,3457,,1,Caja metalica porta bisturi,Not Available,14
9053,3420,,1,PLANTILLA TERMICA PARA CALZADO,Not Available,14
10176,3838,,1,LIMPIA CONTACTO,Not Available,14
9926,3757,,1,ASPIRADORA,Not Available,14
10910,4067,,1,"Empaquetadura 06"" CL300 Esp 1/16"" 3000",Not Available,14
11136,4137,,1,"ESMERIL ANGULAR 7""",Not Available,14
11181,4145,,1,CODO HDPE E/F 75 X 45?,Not Available,14
11122,4136,,1,Juego Orrines Universales 419 Pcs Milimetro Tmk19612,Not Available,14
11298,4188,,1,ABRAZADERA REPAR 150-162 L:300 MM,Not Available,14
11566,4236,,1,PAÑO AMARILLO,Not Available,14
998,386,,1,COFIAS (BOLSA 100 UNI),Not Available,15
209,117,,1,ARGOLLAS SEPARADORAS 2MM,Not Available,15
432,172,,1,CUADERNO UNIV.CUADRO 100 HJS. RHEIN,Not Available,15
569,207,,1,ampolleta led 11 w 220 vac 50/60 hz,Not Available,15
672,240,,1,Petos estándar Amarillo,Not Available,15
3644,1359,,1,Modulo interruptor 9/24,Not Available,15
3706,1367,,1,JUEGO8 ATORNILLADORESMANGOAISLADOREDLINE,Not Available,15
2098,795,,1,LUBRICANT WD-40 SPRAY 360ML,Not Available,15
2079,793,,1,"CILINDRO PERFIL BAJO CARRERA DE 2 A 3""",Not Available,15
1207,495,,1,CINTA EMBALAR CAFE,Not Available,15
1682,675,,1,CONDULET LR 1 ½”,Not Available,15
1404,554,,1,TENEDOR PINCHO,Not Available,15
3005,1133,,1,PAPEL HIGIENICO PISAROLL 250MT,Not Available,15
3108,1177,,1,Manual de Primeros Auxilios,Not Available,15
2785,1050,,1,ESCOBILLON FINO,Not Available,15
3422,1260,,1,AMORTIGUADOR CAIDA DOS CABOS VIDA FLOYD,Not Available,15
4342,1605,,1,Vaso precipitado 250 ml,Not Available,15
5131,1862,,1,JARRO PLAS GRADUADO 1 LT,Not Available,15
5334,1947,,1,NI-LLAVE FRANCESA CROMADA 10'',Not Available,15
4965,1816,,1,CONO REFLECTANTE 18,Not Available,15
6652,2539,,1,"GRILLETE 1""",Not Available,15
6571,2519,,1,RALLADOR,Not Available,15
6093,2294,,1,PERFORADORA 40 HOJAS,Not Available,15
5725,2141,,1,"CONTACTO CODIGO XEN-G1191, Marca schneider",Not Available,15
6891,2618,,1,CUCHARAS PARA CAFÉ,Not Available,15
8010,3008,,1,SIKADUR 32 JUEGO 1 KG,Not Available,15
7840,2932,,1,DILUYENTE DUCO EN ENVASES DE 1 LT.,Not Available,15
8615,3290,,1,CINTA DOBLE CONTACTO,Not Available,15
